country,year,age,sex,suicides_no,population,suicide_rate
Romania,2002,5-14 years,male,35.0,1372601.0,2.5499034315143296
Romania,2002,55-74 years,male,651.0,1878420.0,34.656786022295336
Romania,2002,75+ years,male,142.0,404282.0,35.123997605631715
Romania,2003,15-24 years,female,45.0,1654756.0,2.719434164311838
Romania,2003,25-34 years,female,36.0,1733161.0,2.0771295915382355
Romania,2003,35-54 years,female,188.0,2993019.0,6.2812832127026255
Romania,2003,5-14 years,female,8.0,1248839.0,0.6405949846217166
Romania,2003,55-74 years,female,176.0,2280751.0,7.7167564543433285
Romania,2003,75+ years,female,55.0,692956.0,7.937011873769763
Romania,2003,15-24 years,male,157.0,1733591.0,9.056346047020318
Romania,2003,25-34 years,male,349.0,1803090.0,19.355661669689255
Romania,2003,35-54 years,male,1069.0,2925320.0,36.543010679173555
Romania,2003,5-14 years,male,22.0,1307126.0,1.6830818146070081
Romania,2003,55-74 years,male,662.0,1863111.0,35.5319677678893
Romania,2003,75+ years,male,127.0,421121.0,30.157603159187026
Romania,2004,15-24 years,female,33.0,1644876.0,2.0062302568704267
Romania,2004,25-34 years,female,49.0,1706579.0,2.871241237587009
Romania,2004,35-54 years,female,130.0,3030172.0,4.2901855076213495
Romania,2004,5-14 years,female,3.0,1190092.0,0.2520813516938186
Romania,2004,55-74 years,female,174.0,2298125.0,7.571389719880337
Romania,2004,75+ years,female,55.0,715640.0,7.685428427701079
Romania,2004,15-24 years,male,166.0,1719930.0,9.65155558656457
Romania,2004,25-34 years,male,311.0,1778966.0,17.482065424521885
Romania,2004,35-54 years,male,999.0,2968149.0,33.65733997855229
Romania,2004,5-14 years,male,27.0,1247536.0,2.164266201536469
Romania,2004,55-74 years,male,646.0,1874080.0,34.470246734397676
Romania,2004,75+ years,male,127.0,436622.0,29.0869447714499
Romania,2005,15-24 years,female,28.0,1636907.0,1.7105431157665034
Romania,2005,25-34 years,female,34.0,1693275.0,2.007943187019238
Romania,2005,35-54 years,female,146.0,3045324.0,4.794235358864935
Romania,2005,5-14 years,female,4.0,1130993.0,0.3536715081348868
Romania,2005,55-74 years,female,187.0,2321086.0,8.056573517741263
Romania,2005,75+ years,female,71.0,740695.0,9.585591910300462
Romania,2005,15-24 years,male,153.0,1708513.0,8.955155740693808
Romania,2005,25-34 years,male,289.0,1771497.0,16.313885939406052
Romania,2005,35-54 years,male,943.0,2989109.0,31.54786259049101
Romania,2005,5-14 years,male,16.0,1187823.0,1.3470020364987039
Romania,2005,55-74 years,male,597.0,1891105.0,31.568844670179605
Romania,2005,75+ years,male,135.0,453633.0,29.759739701476743
Romania,2006,15-24 years,female,33.0,1591081.0,2.07406159711542
Romania,2006,25-34 years,female,36.0,1693804.0,2.125393492989744
Romania,2006,35-54 years,female,160.0,3052218.0,5.242089523094353
Romania,2006,5-14 years,female,1.0,1110276.0,0.0900676948794714
Romania,2006,55-74 years,female,188.0,2337396.0,8.043138603813818
Romania,2006,75+ years,female,63.0,764708.0,8.238438724323533
Romania,2006,15-24 years,male,151.0,1661481.0,9.088277265885075
Romania,2006,25-34 years,male,296.0,1774300.0,16.682635405512034
Romania,2006,35-54 years,male,996.0,3001835.0,33.179705080392495
Romania,2006,5-14 years,male,18.0,1165992.0,1.5437498713541775
Romania,2006,55-74 years,male,643.0,1905129.0,33.75099533942321
Romania,2006,75+ years,male,136.0,468341.0,29.038670541336337
Romania,2007,15-24 years,female,24.0,1555447.0,1.5429648197592074
Romania,2007,25-34 years,female,45.0,1686938.0,2.6675550613004155
Romania,2007,35-54 years,female,159.0,3054484.0,5.20546187179242
Romania,2007,5-14 years,female,7.0,1084690.0,0.6453456748010953
Romania,2007,55-74 years,female,144.0,2350957.0,6.125165198682919
Romania,2007,75+ years,female,67.0,791656.0,8.463271926190163
Romania,2007,15-24 years,male,136.0,1626508.0,8.361471323842244
Romania,2007,25-34 years,male,250.0,1769266.0,14.130153408249523
Romania,2007,35-54 years,male,851.0,3011852.0,28.255040420312817
Romania,2007,5-14 years,male,13.0,1141212.0,1.1391397917301955
Romania,2007,55-74 years,male,596.0,1916195.0,31.103306291896182
Romania,2007,75+ years,male,138.0,485821.0,28.405523845202246
Romania,2008,15-24 years,female,30.0,1526352.0,1.9654706122834051
Romania,2008,25-34 years,female,38.0,1674401.0,2.269468305382044
Romania,2008,35-54 years,female,133.0,3048866.0,4.362277646836562
Romania,2008,5-14 years,female,7.0,1069130.0,0.6547379645132023
Romania,2008,55-74 years,female,175.0,2371605.0,7.378969094769154
Romania,2008,75+ years,female,63.0,815912.0,7.7214209375520895
Romania,2008,15-24 years,male,174.0,1594080.0,10.915386931647094
Romania,2008,25-34 years,male,235.0,1758439.0,13.364125795663085
Romania,2008,35-54 years,male,840.0,3015279.0,27.858118601960214
Romania,2008,5-14 years,male,17.0,1125707.0,1.5101620581554525
Romania,2008,55-74 years,male,604.0,1933448.0,31.239526483256856
Romania,2008,75+ years,male,156.0,500584.0,31.163600914132296
Romania,2009,15-24 years,female,39.0,1491923.0,2.614075927511004
Romania,2009,25-34 years,female,32.0,1658906.0,1.92898211230775
Romania,2009,35-54 years,female,131.0,3055180.0,4.287799736840382
Romania,2009,5-14 years,female,10.0,1054871.0,0.9479832131132623
Romania,2009,55-74 years,female,124.0,2388417.0,5.191723220861348
Romania,2009,75+ years,female,53.0,838699.0,6.319311218923595
Romania,2009,15-24 years,male,163.0,1556450.0,10.47254971248675
Romania,2009,25-34 years,male,275.0,1744278.0,15.765835491819539
Romania,2009,35-54 years,male,940.0,3031317.0,31.00962386975694
Romania,2009,5-14 years,male,14.0,1111827.0,1.2591887047175505
Romania,2009,55-74 years,male,646.0,1946544.0,33.18702274389893
Romania,2009,75+ years,male,159.0,512470.0,31.02620641208266
Romania,2010,15-24 years,female,38.0,1433832.0,2.6502407534494976
Romania,2010,25-34 years,female,36.0,1649535.0,2.1824332311833334
Romania,2010,35-54 years,female,147.0,3050480.0,4.818913744722142
Romania,2010,5-14 years,female,5.0,1050796.0,0.47582975192140053
Romania,2010,55-74 years,female,177.0,2425485.0,7.297509570250899
Romania,2010,75+ years,female,59.0,861006.0,6.852449344139298
Romania,2010,15-24 years,male,177.0,1495092.0,11.838736345321893
Romania,2010,25-34 years,male,263.0,1734890.0,15.15946255958591
Romania,2010,35-54 years,male,995.0,3038553.0,32.745849751510015
Romania,2010,5-14 years,male,11.0,1107850.0,0.9929142031863519
Romania,2010,55-74 years,male,704.0,1977886.0,35.593557970479594
Romania,2010,75+ years,male,154.0,523244.0,29.431775615200557
Romania,2011,15-24 years,female,30.0,1379354.0,2.174931163428677
Romania,2011,25-34 years,female,30.0,1635487.0,1.8343160171863182
Romania,2011,35-54 years,female,117.0,3048485.0,3.8379719762439373
Romania,2011,5-14 years,female,3.0,1046640.0,0.28663150653519837
Romania,2011,55-74 years,female,152.0,2450665.0,6.2023981245906725
Romania,2011,75+ years,female,62.0,884450.0,7.010006218553904
Romania,2011,15-24 years,male,186.0,1438023.0,12.934424553710198
Romania,2011,25-34 years,male,233.0,1719127.0,13.553390761706376
Romania,2011,35-54 years,male,896.0,3050462.0,29.37259995371193
Romania,2011,5-14 years,male,16.0,1104004.0,1.4492701113401762
Romania,2011,55-74 years,male,668.0,2000334.0,33.394423131337064
Romania,2011,75+ years,male,143.0,534670.0,26.74546916789795
Romania,2012,15-24 years,female,27.0,1168598.0,2.3104609112800123
Romania,2012,25-34 years,female,32.0,1373925.0,2.3290936550393946
Romania,2012,35-54 years,female,112.0,2816257.0,3.9769097777653104
Romania,2012,5-14 years,female,5.0,1043161.0,0.47931239760688904
Romania,2012,55-74 years,female,135.0,2465486.0,5.475593858573928
Romania,2012,75+ years,female,42.0,927366.0,4.528956204993498
Romania,2012,15-24 years,male,156.0,1240383.0,12.576760565083527
Romania,2012,25-34 years,male,253.0,1438391.0,17.58909781832617
Romania,2012,35-54 years,male,903.0,2880956.0,31.343762278910194
Romania,2012,5-14 years,male,11.0,1100497.0,0.9995483858656589
Romania,2012,55-74 years,male,667.0,2037178.0,32.741370660786636
Romania,2012,75+ years,male,152.0,549396.0,27.666746754617797
Romania,2013,15-24 years,female,22.0,1124343.0,1.9566982673436843
Romania,2013,25-34 years,female,29.0,1355015.0,2.1401977099884504
Romania,2013,35-54 years,female,119.0,2811283.0,4.232942752472804
Romania,2013,5-14 years,female,6.0,1038632.0,0.5776829521909589
Romania,2013,55-74 years,female,135.0,2471792.0,5.4616246027173805
Romania,2013,75+ years,female,53.0,952420.0,5.564771844354381
Romania,2013,15-24 years,male,134.0,1198610.0,11.179616388983906
Romania,2013,25-34 years,male,237.0,1438227.0,16.4786226374557
Romania,2013,35-54 years,male,830.0,2902422.0,28.596806391351777
Romania,2013,5-14 years,male,8.0,1096591.0,0.7295336182770058
Romania,2013,55-74 years,male,676.0,2052427.0,32.936616016062935
Romania,2013,75+ years,male,158.0,561583.0,28.13475479136655
Romania,2014,15-24 years,female,14.0,1087344.0,1.287541017378125
Romania,2014,25-34 years,female,18.0,1335635.0,1.34767357848514
Romania,2014,35-54 years,female,91.0,2812215.0,3.2358834584126748
Romania,2014,5-14 years,female,3.0,1035456.0,0.2897274244390877
Romania,2014,55-74 years,female,138.0,2470673.0,5.585522649091968
Romania,2014,75+ years,female,58.0,976072.0,5.942184592939865
Romania,2014,15-24 years,male,125.0,1158355.0,10.791165057344251
Romania,2014,25-34 years,male,230.0,1430960.0,16.073125733773132
Romania,2014,35-54 years,male,705.0,2917749.0,24.16246222687421
Romania,2014,5-14 years,male,11.0,1094389.0,1.0051270617668855
Romania,2014,55-74 years,male,644.0,2061013.0,31.24677039882815
Romania,2014,75+ years,male,172.0,572374.0,30.05028180874743
Romania,2015,15-24 years,female,15.0,1060311.0,1.4146792780608708
Romania,2015,25-34 years,female,24.0,1307443.0,1.8356440777915366
Romania,2015,35-54 years,female,104.0,2818504.0,3.6899007416700496
Romania,2015,5-14 years,female,4.0,1029722.0,0.38845435952616336
Romania,2015,55-74 years,female,129.0,2467460.0,5.228048276365168
Romania,2015,75+ years,female,66.0,991307.0,6.6578769241012115
Romania,2015,15-24 years,male,123.0,1126484.0,10.918930051381112
Romania,2015,25-34 years,male,198.0,1398510.0,14.157925220413155
Romania,2015,35-54 years,male,734.0,2931496.0,25.038410422528294
Romania,2015,5-14 years,male,11.0,1088177.0,1.010864960387878
Romania,2015,55-74 years,male,631.0,2065830.0,30.5446237105667
Romania,2015,75+ years,male,189.0,578683.0,32.66036845734193
Romania,2016,15-24 years,female,14.0,1041307.0,1.3444642166047092
Romania,2016,25-34 years,female,27.0,1264645.0,2.134986498187238
Romania,2016,35-54 years,female,96.0,2823207.0,3.4003882818369324
Romania,2016,5-14 years,female,8.0,1020597.0,0.7838549398048397
Romania,2016,55-74 years,female,112.0,2462909.0,4.547468055051973
Romania,2016,75+ years,female,61.0,997868.0,6.113032986326849
Romania,2016,15-24 years,male,91.0,1101638.0,8.260426746354065
Romania,2016,25-34 years,male,134.0,1359178.0,9.858900011624673
Romania,2016,35-54 years,male,632.0,2945568.0,21.455963671522778
Romania,2016,5-14 years,male,8.0,1078281.0,0.7419216326727448
Romania,2016,55-74 years,male,615.0,2068747.0,29.728139787030504
Romania,2016,75+ years,male,171.0,579838.0,29.490995760884935
Russian Federation,1980,15-24 years,female,869.0,11983700.0,7.251516643440674
Russian Federation,1980,25-34 years,female,1203.0,11013000.0,10.923454099700354
Russian Federation,1980,35-54 years,female,3859.0,19316800.0,19.977428973743063
Russian Federation,1980,5-14 years,female,39.0,9507900.0,0.41018521440065636
Russian Federation,1980,55-74 years,female,3076.0,14083800.0,21.840696402959427
Russian Federation,1980,75+ years,female,1103.0,3522000.0,31.31743327654742
Russian Federation,1980,15-24 years,male,4907.0,12517600.0,39.200805266185206
Russian Federation,1980,25-34 years,male,8676.0,11210400.0,77.39242132305716
Russian Federation,1980,35-54 years,male,17610.0,17229600.0,102.20782838835493
Russian Federation,1980,5-14 years,male,164.0,9809100.0,1.671916893496855
Russian Federation,1980,55-74 years,male,5425.0,6656600.0,81.49806207373133
Russian Federation,1980,75+ years,male,946.0,969900.0,97.53582843592122
Russian Federation,1981,15-24 years,female,762.0,11683700.0,6.521906587810369
Russian Federation,1981,25-34 years,female,1107.0,11509900.0,9.617807278951163
Russian Federation,1981,35-54 years,female,3669.0,18904700.0,19.407872116457813
Russian Federation,1981,5-14 years,female,28.0,9600900.0,0.2916393254799029
Russian Federation,1981,55-74 years,female,3071.0,14356400.0,21.39115655735421
Russian Federation,1981,75+ years,female,1131.0,3656000.0,30.935448577680525
Russian Federation,1981,15-24 years,male,4521.0,12181200.0,37.114569993104126
Russian Federation,1981,25-34 years,male,8916.0,11700200.0,76.20382557563119
Russian Federation,1981,35-54 years,male,17355.0,17023600.0,101.94670927418407
Russian Federation,1981,5-14 years,male,127.0,9920000.0,1.280241935483871
Russian Federation,1981,55-74 years,male,5797.0,6936100.0,83.57722639523652
Russian Federation,1981,75+ years,male,1073.0,1006200.0,106.63883919697872
Russian Federation,1982,15-24 years,female,723.0,11364100.0,6.362140424670674
Russian Federation,1982,25-34 years,female,1179.0,11801000.0,9.990678756037624
Russian Federation,1982,35-54 years,female,3492.0,18668300.0,18.705506125356887
Russian Federation,1982,5-14 years,female,20.0,9734100.0,0.20546326830420894
Russian Federation,1982,55-74 years,female,3265.0,14657200.0,22.275741615042435
Russian Federation,1982,75+ years,female,1187.0,3798300.0,31.250822736487375
Russian Federation,1982,15-24 years,male,4650.0,11820500.0,39.338437460344316
Russian Federation,1982,25-34 years,male,9468.0,11981400.0,79.02248485151986
Russian Federation,1982,35-54 years,male,17215.0,16915700.0,101.76936219015471
Russian Federation,1982,5-14 years,male,144.0,10071800.0,1.4297345062451599
Russian Federation,1982,55-74 years,male,6236.0,7325500.0,85.12729506518326
Russian Federation,1982,75+ years,male,1084.0,1050400.0,103.1987814166032
Russian Federation,1983,15-24 years,female,,11005200.0,
Russian Federation,1983,25-34 years,female,,12094400.0,
Russian Federation,1983,35-54 years,female,,18439500.0,
Russian Federation,1983,5-14 years,female,,9892900.0,
Russian Federation,1983,55-74 years,female,,14973000.0,
Russian Federation,1983,75+ years,female,,3940800.0,
Russian Federation,1983,15-24 years,male,,11417700.0,
Russian Federation,1983,25-34 years,male,,12278600.0,
Russian Federation,1983,35-54 years,male,,16781400.0,
Russian Federation,1983,5-14 years,male,,10247800.0,
Russian Federation,1983,55-74 years,male,,7762200.0,
Russian Federation,1983,75+ years,male,,1092700.0,
Russian Federation,1984,15-24 years,female,,10643000.0,
Russian Federation,1984,25-34 years,female,,12296900.0,
Russian Federation,1984,35-54 years,female,,18322200.0,
Russian Federation,1984,5-14 years,female,,10061100.0,
Russian Federation,1984,55-74 years,female,,15265200.0,
Russian Federation,1984,75+ years,female,,4064400.0,
Russian Federation,1984,15-24 years,male,,11014400.0,
Russian Federation,1984,25-34 years,male,,12513500.0,
Russian Federation,1984,35-54 years,male,,16740200.0,
Russian Federation,1984,5-14 years,male,,10418900.0,
Russian Federation,1984,55-74 years,male,,8185300.0,
Russian Federation,1984,75+ years,male,,1127400.0,
Russian Federation,1985,15-24 years,female,585.0,10312400.0,5.672782281525154
Russian Federation,1985,25-34 years,female,1112.0,12432500.0,8.944299215765131
